"year","month","day","td_ge","dt","luna_num","saros","eclipse_type","gamma","magnitude","lat_ge","lng_ge","lat_dd_ge","lng_dd_ge","sun_alt","sun_azm","path_width","central_duration","duration_secs","cat_no","canon_plate","julian_date","t0","x0","x1","x2","x3","y0","y1","y2","y3","d0","d1","d2","mu0","mu1","mu2","l10","l11","l12","l20","l21","l22","tan_f1","tan_f2","tmin","tmax","etype","PNS","UNS","NCN","nSer","nSeq","nJLE"
2145,3,23,"09:09:38",315.30000000,1796,122,"P",1.25195000,.53108000,"72.1N","48.0W",72.12950000,-47.99255000,.00000000,86.20000000,.00000000,"00m00s",.00000000,9835.00000000,492.00000000,2504586.88200000,9.00000000,-.46252800,.49299340,.00000910,-.00000593,1.16633610,.15863100,-.00006090,-.00000183,1.14902000,.01604400,.00000000,313.38507000,15.00427000,.00000000,.56476500,.00009170,-.00001030,.01853500,.00009120,-.00001030,.00469460,.00467120,-3.00000000,3.00000000,4,1,1,1,70,65,1
2145,9,16,"22:57:10",316.60000000,1802,127,"P",-1.14063000,.73681000,"72.1S","112.8E",-72.14221000,112.82776000,.00000000,82.60000000,.00000000,"00m00s",.00000000,9836.00000000,492.00000000,2504764.45600000,23.00000000,-.32222200,.52623690,.00002750,-.00000761,-1.09448800,-.16812050,.00003450,.00000238,2.26668000,-.01566200,-.00000100,166.31747000,15.00502000,.00000000,.54627100,-.00011540,-.00001160,.00013300,-.00011480,-.00001150,.00464880,.00462570,-3.00000000,3.00000000,4,-1,-1,-1,82,65,1
2145,10,16,"09:11:28",316.80000000,1803,165,"Pb",1.51901000,.03593000,"71.4N","101.7E",71.38637000,101.70801000,.00000000,240.60000000,.00000000,"00m00s",.00000000,9837.00000000,492.00000000,2504793.88300000,9.00000000,.32361400,.54503450,.00001090,-.00000858,1.48809800,-.15994360,-.00002900,.00000241,-9.00723000,-.01487700,.00000200,318.61624000,15.00358000,.00000000,.54131400,-.00008780,-.00001230,-.00479900,-.00008730,-.00001230,.00468710,.00466380,-3.00000000,3.00000000,4,1,1,1,72,1,10
2146,3,12,"15:58:15",317.90000000,1808,132,"A",.48210000,.99945000,"24.4N","65.0W",24.38938000,-65.03156000,61.00000000,160.80000000,2.20000000,"00m03s",3.20000000,9838.00000000,492.00000000,2504941.16500000,16.00000000,-.13020400,.52453200,-.00001530,-.00000752,.46445900,.16601300,-.00001100,-.00000229,-3.17628000,.01600600,.00000100,57.61075000,15.00402000,.00000000,.55041300,.00011560,-.00001160,.00425400,.00011500,-.00001160,.00470810,.00468470,-3.00000000,3.00000000,2,1,0,0,71,53,2
2146,9,6,"06:44:00",319.20000000,1814,137,"A",-.42493000,.96395000,"17.8S","72.6E",-17.76187000,72.55573000,64.70000000,17.50000000,143.10000000,"04m13s",253.20000000,9839.00000000,492.00000000,2505118.78100000,7.00000000,.00958400,.49778870,.00000220,-.00000605,-.44686900,-.15068150,-.00002180,.00000177,6.40757000,-.01513400,-.00000100,285.35260000,15.00476000,.00000000,.56057300,-.00009740,-.00001030,.01436300,-.00009700,-.00001020,.00463650,.00461340,-3.00000000,3.00000000,2,0,0,0,70,43,2
2147,3,2,"05:18:54",320.50000000,1820,142,"T",-.23595000,1.04521000,"20.5S","108.8E",-20.50633000,108.75922000,76.20000000,342.50000000,154.90000000,"04m02s",241.80000000,9840.00000000,492.00000000,2505295.72100000,5.00000000,-.10692300,.55384780,-.00001700,-.00000919,-.27817400,.16535200,.00005840,-.00000266,-7.33118000,.01548100,.00000100,251.98611000,15.00338000,.00000000,.53883400,.00006560,-.00001280,-.00726800,.00006530,-.00001280,.00472040,.00469680,-3.00000000,3.00000000,1,0,0,0,72,30,40
2147,8,26,"08:09:15",321.70000000,1826,147,"A",.32711000,.94253000,"29.0N","65.2E",28.96061000,65.22668000,70.70000000,197.10000000,224.30000000,"06m49s",408.70000000,9841.00000000,493.00000000,2505472.84000000,8.00000000,.01138100,.48727240,-.00001630,-.00000545,.33604600,-.13349380,-.00007000,.00000143,10.44219000,-.01412600,-.00000200,299.47174000,15.00414000,.00000000,.56724000,.00000160,-.00000970,.02099700,.00000160,-.00000970,.00462510,.00460200,-3.00000000,3.00000000,2,0,0,0,80,30,24
2148,2,19,"21:18:00",323.00000000,1832,152,"T",-.91113000,1.03698000,"70.9S","88.3W",-70.93275000,-88.27441000,23.90000000,308.90000000,304.80000000,"02m13s",132.90000000,9842.00000000,493.00000000,2505650.38700000,21.00000000,.06945800,.56061960,-.00001880,-.00000943,-.92500600,.15134820,.00012880,-.00000245,-11.24184000,.01447900,.00000200,131.60284000,15.00235000,.00000000,.53827800,-.00003750,-.00001300,-.00782000,-.00003730,-.00001290,.00473140,.00470790,-3.00000000,3.00000000,1,-1,0,0,70,20,20
2148,8,14,"09:22:21",324.30000000,1838,157,"P",1.06546000,.85623000,"70.7N","178.0E",70.74907000,178.03735000,.00000000,317.70000000,.00000000,"00m00s",.00000000,9843.00000000,493.00000000,2505826.89100000,9.00000000,.05557300,.50458720,-.00003530,-.00000607,1.08137600,-.11838740,-.00012180,.00000137,14.13056000,-.01265100,-.00000300,313.79218000,15.00328000,.00000000,.56031800,.00009910,-.00001020,.01411000,.00009860,-.00001010,.00461510,.00459210,-3.00000000,3.00000000,4,1,1,1,70,6,10
2149,1,9,"21:30:38",325.40000000,1843,124,"P",1.18023000,.65751000,"67.9N","146.7W",67.87700000,-146.72736000,.00000000,173.30000000,.00000000,"00m00s",.00000000,9844.00000000,493.00000000,2505975.39600000,22.00000000,.20680700,.53631070,.00000300,-.00000718,1.19134800,.02544400,.00010110,-.00000027,-21.96219100,.00610000,.00000600,148.23470000,14.99719000,.00000000,.55870600,-.00013210,-.00001120,.01250600,-.00013150,-.00001110,.00475500,.00473130,-3.00000000,3.00000000,4,1,1,1,73,62,1
2149,7,5,"07:59:34",326.70000000,1849,129,"T",-.85436000,1.04083000,"36.3S","62.4E",-36.25516000,62.41473000,31.00000000,.30000000,264.00000000,"03m38s",217.50000000,9845.00000000,493.00000000,2506151.83300000,8.00000000,.00003000,.56590170,-.00001520,-.00000878,-.85436900,-.00269430,-.00011130,-.00000007,22.72668100,-.00401900,-.00000500,298.77020000,14.99967000,.00000000,.53775400,.00010020,-.00001200,-.00834200,.00009970,-.00001200,.00459880,.00457590,-3.00000000,3.00000000,1,-1,0,0,80,59,2
2149,12,30,"01:13:04",328.00000000,1855,134,"A",.52527000,.92453000,"8.6N","164.7E",8.57664000,164.74377000,58.30000000,182.00000000,334.20000000,"10m42s",641.80000000,9846.00000000,493.00000000,2506329.55100000,1.00000000,-.09133200,.50830680,.00001850,-.00000582,.52900500,-.01884260,.00013520,.00000031,-23.15015000,.00274800,.00000600,194.48370000,14.99634000,.00000000,.57260500,-.00005980,-.00001010,.02633500,-.00005950,-.00001000,.00475540,.00473170,-3.00000000,3.00000000,2,1,0,0,71,51,2
2150,6,25,"00:17:25",329.00000000,1861,139,"T",-.09104000,1.08021000,"18.3N","178.1E",18.27450000,178.13257000,84.90000000,355.90000000,259.80000000,"07m14s",434.00000000,9847.00000000,493.00000000,2506506.51200000,.00000000,-.16259600,.58249290,.00001830,-.00000992,-.10300500,.04205580,-.00016250,-.00000084,23.37282000,-.00115600,-.00000600,179.28137000,14.99928000,.00000000,.53033700,.00002190,-.00001280,-.01572200,.00002180,-.00001270,.00460010,.00457710,-3.00000000,3.00000000,1,0,0,0,71,37,44
2150,12,19,"00:17:02",330.00000000,1867,144,"A",-.15351000,.92114000,"32.3S","175.0E",-32.32447000,174.96246000,81.00000000,7.60000000,302.10000000,"09m46s",586.20000000,9848.00000000,493.00000000,2506683.51200000,.00000000,-.16119600,.50118750,.00001880,-.00000561,-.13461300,-.06250080,.00016120,.00000081,-23.38472900,-.00081700,.00000600,180.87582000,14.99623000,.00000000,.57431600,.00004630,-.00000990,.02803800,.00004600,-.00000990,.00475200,.00472830,-3.00000000,3.00000000,2,0,0,0,70,24,44
2151,6,14,"17:13:45",331.10000000,1873,149,"T",.65611000,1.05691000,"63.7N","89.4W",63.70149000,-89.37372000,48.70000000,162.50000000,249.40000000,"03m48s",228.20000000,9849.00000000,493.00000000,2506861.21800000,17.00000000,-.22595000,.56773370,.00004770,-.00000916,.62983700,.08396640,-.00019770,-.00000150,23.25715100,.00176300,-.00000500,74.85576000,14.99924000,.00000000,.53483900,-.00007660,-.00001240,-.01124200,-.00007620,-.00001230,.00460420,.00458120,-3.00000000,3.00000000,1,1,0,0,71,28,20
2151,12,8,"02:18:31",332.10000000,1879,154,"A",-.83203000,.95262000,"75.1S","103.1E",-75.11369000,103.14691000,33.40000000,47.00000000,314.40000000,"03m22s",202.20000000,9850.00000000,493.00000000,2507037.59600000,2.00000000,-.33022200,.51752700,.00002850,-.00000659,-.78089700,-.10851460,.00019030,.00000150,-22.64448000,-.00425300,.00000600,212.17340000,14.99689000,.00000000,.56235700,.00012260,-.00001080,.01613800,.00012200,-.00001080,.00474510,.00472150,-3.00000000,3.00000000,2,-1,0,0,71,14,20
2152,5,4,"18:14:02",332.90000000,1884,121,"P",-1.26795000,.50442000,"62.3S","36.8W",-62.33101000,-36.78015000,.00000000,307.10000000,.00000000,"00m00s",.00000000,9851.00000000,493.00000000,2507186.26000000,18.00000000,.37579700,.48471300,.00003700,-.00000600,-1.21720400,.20273350,-.00003510,-.00000265,16.26289000,.01139200,-.00000400,90.78636000,15.00203000,.00000000,.55808200,-.00010490,-.00001050,.01188500,-.00010430,-.00001040,.00463930,.00461620,-3.00000000,3.00000000,4,-1,-1,-1,71,68,1
2152,6,3,"06:11:19",333.10000000,1885,159,"P",1.46445000,.14780000,"64.5N","61.5W",64.52731000,-61.52094000,.00000000,27.80000000,.00000000,"00m00s",.00000000,9852.00000000,493.00000000,2507215.75800000,6.00000000,-.41749800,.53018910,.00006920,-.00000725,1.40741000,.11781030,-.00021040,-.00000178,22.36418000,.00467700,-.00000500,270.38144000,14.99958000,.00000000,.54866500,-.00011720,-.00001110,.00251500,-.00011660,-.00001100,.00461110,.00458820,-3.00000000,3.00000000,4,1,1,1,70,2,10
2152,10,28,"00:57:34",334.00000000,1890,126,"P",1.22129000,.59256000,"61.9N","133.3W",61.94164000,-133.25769000,.00000000,240.90000000,.00000000,"00m00s",.00000000,9853.00000000,493.00000000,2507362.54000000,1.00000000,.53694300,.52237240,-.00000220,-.00000848,1.09717200,-.24338220,.00002310,.00000417,-13.20719000,-.01329000,.00000300,199.07610000,15.00215000,.00000000,.53854900,.00007000,-.00001270,-.00755100,.00006960,-.00001270,.00470260,.00467910,-3.00000000,3.00000000,4,1,1,1,72,55,1
2152,11,26,"11:41:08",334.10000000,1891,164,"P",-1.46654000,.14089000,"63.8S","138.4W",-63.77691000,-138.42316000,.00000000,144.40000000,.00000000,"00m00s",.00000000,9854.00000000,493.00000000,2507391.98700000,12.00000000,-.23426200,.54119620,.00003950,-.00000825,-1.45847400,-.15512950,.00022500,.00000250,-21.05106900,-.00729800,.00000500,3.19702000,14.99810000,.00000000,.54623200,.00009970,-.00001220,.00009400,.00009920,-.00001210,.00473570,.00471210,-3.00000000,3.00000000,4,-1,-1,-1,80,4,10
2153,4,23,"20:29:24",335.00000000,1896,131,"A",-.55574000,.93640000,"17.9S","111.8W",-17.85117000,-111.82294000,56.10000000,333.90000000,278.90000000,"07m31s",451.00000000,9855.00000000,493.00000000,2507540.35400000,20.00000000,.01579900,.45611790,.00003420,-.00000504,-.60824700,.21771080,-.00004240,-.00000256,12.81883000,.01323000,-.00000300,120.42834000,15.00295000,.00000000,.56865800,-.00001960,-.00000980,.02240800,-.00001950,-.00000970,.00465350,.00463030,-3.00000000,3.00000000,2,-1,0,0,70,58,2
2153,10,17,"17:12:18",336.00000000,1902,136,"T",.52588000,1.05602000,"18.8N","65.7W",18.84556000,-65.68121000,58.20000000,208.30000000,214.40000000,"04m36s",276.40000000,9856.00000000,493.00000000,2507717.21700000,17.00000000,.13381100,.51784770,.00002460,-.00000865,.52236400,-.26548860,.00002500,.00000464,-9.51408000,-.01449500,.00000200,78.69050000,15.00338000,.00000000,.53557400,-.00002530,-.00001290,-.01051100,-.00002510,-.00001290,.00468850,.00466520,-3.00000000,3.00000000,1,1,0,0,71,45,2
2154,4,12,"20:43:01",337.10000000,1908,141,"A",.17939000,.94779000,"18.2N","134.2W",18.15581000,-134.17291000,79.60000000,151.60000000,194.70000000,"05m42s",341.70000000,9857.00000000,493.00000000,2507894.36300000,21.00000000,.04592600,.45489450,.00001310,-.00000523,.22614700,.23677450,-.00005880,-.00000289,8.91999000,.01458700,-.00000200,134.82861000,15.00371000,.00000000,.56586800,.00006520,-.00001010,.01963200,.00006480,-.00001000,.00466790,.00464460,-3.00000000,3.00000000,2,0,0,0,70,31,44
2154,10,7,"08:03:50",338.10000000,1914,146,"T",-.18674000,1.02338000,"15.1S","52.1E",-15.07320000,52.14142000,79.20000000,29.20000000,80.90000000,"02m05s",124.60000000,9858.00000000,493.00000000,2508071.83600000,8.00000000,-.12039700,.49208870,.00003720,-.00000730,-.14714700,-.26668850,.00003210,.00000416,-5.54738000,-.01525700,.00000100,303.02731000,15.00424000,.00000000,.54446500,-.00010580,-.00001190,-.00166400,-.00010520,-.00001190,.00467470,.00465140,-3.00000000,3.00000000,1,0,0,0,76,35,44
2155,4,2,"02:06:34",339.10000000,1920,151,"A",.89750000,.98439000,"55.6N","101.3E",55.60113000,101.32739000,25.80000000,122.80000000,123.30000000,"01m07s",67.00000000,9859.00000000,493.00000000,2508248.58800000,2.00000000,-.48193900,.47627190,.00002040,-.00000646,.75945200,.25980690,-.00006840,-.00000369,4.77693000,.01542800,-.00000100,209.07057000,15.00418000,.00000000,.55251900,.00011970,-.00001120,.00634900,.00011910,-.00001120,.00468190,.00465860,-3.00000000,3.00000000,2,1,0,0,72,22,10
2155,9,26,"17:14:27",340.20000000,1926,156,"A",-.96544000,.95933000,"58.6S","143.0W",-58.64140000,-143.04889000,14.50000000,67.80000000,569.50000000,"02m55s",175.20000000,9860.00000000,493.00000000,2508426.21800000,17.00000000,-.57860300,.46042150,.00004260,-.00000569,-.78316900,-.25498440,.00003530,.00000334,-1.35008000,-.01557800,.00000000,77.15071000,15.00472000,.00000000,.55896700,-.00009910,-.00001060,.01276600,-.00009860,-.00001050,.00466090,.00463770,-3.00000000,3.00000000,2,-1,0,0,69,9,10
2156,2,21,"04:36:02",341.10000000,1931,123,"P",-1.09953000,.82296000,"61.6S","133.7W",-61.59948000,-133.73828000,.00000000,246.90000000,.00000000,"00m00s",.00000000,9861.00000000,494.00000000,2508573.69200000,5.00000000,.69779700,.52099910,-.00007550,-.00000871,-.88092800,.25926720,.00011520,-.00000455,-10.74363000,.01438500,.00000200,251.64386000,15.00240000,.00000000,.53767300,.00001970,-.00001300,-.00842300,.00001960,-.00001300,.00473010,.00470660,-3.00000000,3.00000000,4,-1,-1,-1,70,61,1
2156,8,16,"03:41:28",342.10000000,1937,128,"P",1.15843000,.69117000,"61.9N","116.1W",61.85373000,-116.11255000,.00000000,299.80000000,.00000000,"00m00s",.00000000,9862.00000000,494.00000000,2508750.65400000,4.00000000,.62975600,.45919220,-.00006070,-.00000509,.98479000,-.21329670,-.00010860,.00000252,13.54734000,-.01271000,-.00000300,238.88333000,15.00334000,.00000000,.56627100,.00002110,-.00000970,.02003300,.00002100,-.00000970,.00461680,.00459380,-3.00000000,3.00000000,4,1,1,1,73,66,1
2157,2,9,"20:25:36",343.10000000,1943,133,"T",-.43583000,1.03621000,"37.7S","108.4W",-37.67653000,-108.38525000,64.00000000,330.00000000,134.60000000,"02m49s",168.60000000,9863.00000000,494.00000000,2508928.35100000,20.00000000,-.04415100,.52454990,-.00003010,-.00000851,-.49833700,.23727710,.00012170,-.00000404,-14.39100000,.01293300,.00000300,116.52314000,15.00112000,.00000000,.54083600,-.00006080,-.00001280,-.00527500,-.00006050,-.00001270,.00473980,.00471620,-3.00000000,3.00000000,1,0,0,0,72,53,2
2157,8,5,"06:14:19",344.20000000,1949,138,"A",.37433000,.97917000,"37.1N","99.6E",37.10933000,99.62439000,67.80000000,206.70000000,79.60000000,"01m59s",119.20000000,9864.00000000,494.00000000,2509104.76000000,6.00000000,.02511000,.48720290,-.00005590,-.00000605,.39404000,-.19874490,-.00010800,.00000263,16.84630000,-.01086300,-.00000400,268.43411000,15.00232000,.00000000,.55621600,.00011240,-.00001040,.01002900,.00011190,-.00001040,.00460850,.00458550,-3.00000000,3.00000000,2,0,0,0,70,39,2
2158,1,30,"08:54:37",345.20000000,1955,143,"A",.26196000,.98634000,"3.4S","45.5E",-3.43282000,45.53333000,74.80000000,159.60000000,49.80000000,"01m27s",86.90000000,9865.00000000,494.00000000,2509282.87100000,9.00000000,-.04987600,.50809940,-.00002300,-.00000704,.26179500,.19894960,.00010360,-.00000294,-17.60957900,.01096400,.00000400,311.76593000,14.99961000,.00000000,.55450800,-.00012500,-.00001150,.00832900,-.00012440,-.00001150,.00474790,.00472430,-3.00000000,3.00000000,2,0,0,0,72,31,40
2158,7,25,"15:49:17",346.30000000,1961,148,"T",-.40866000,1.03563000,"3.4S","61.8W",-3.44249000,-61.77490000,65.90000000,17.80000000,130.60000000,"03m32s",212.10000000,9866.00000000,494.00000000,2509459.15900000,16.00000000,-.03768400,.52912610,-.00005520,-.00000787,-.41901200,-.18099690,-.00009770,.00000285,19.50950100,-.00866800,-.00000400,58.28964000,15.00131000,.00000000,.54091700,.00010750,-.00001170,-.00519400,.00010690,-.00001170,.00460230,.00457940,-3.00000000,3.00000000,1,0,0,0,75,29,20
2159,1,19,"14:23:26",347.30000000,1967,153,"A+",.99740000,.96000000,"63.4N","74.2W",63.38911000,-74.19397000,.00000000,140.80000000,.00000000,"00m00s",.00000000,9867.00000000,494.00000000,2509637.10000000,14.00000000,-.49268000,.48968360,-.00000850,-.00000571,.89015300,.15514070,.00009290,-.00000197,-20.30015900,.00839400,.00000500,27.41543000,14.99809000,.00000000,.56995300,-.00007740,-.00001030,.02369600,-.00007700,-.00001020,.00475360,.00472990,-3.00000000,3.00000000,2,1,1,1,70,17,20
2159,6,16,"00:42:44",348.20000000,1972,120,"P",1.36678000,.31241000,"66.5N","17.0W",66.48261000,-17.01184000,.00000000,352.70000000,.00000000,"00m00s",.00000000,9868.00000000,494.00000000,2509784.53000000,1.00000000,.24388700,.58354150,-.00002020,-.00000996,1.35531100,-.03258870,-.00024640,.00000067,23.31365000,.00163900,-.00000500,194.77950000,14.99926000,.00000000,.53041600,-.00002210,-.00001280,-.01564300,-.00002190,-.00001270,.00460340,.00458050,-3.00000000,3.00000000,4,1,1,1,71,69,1
2159,7,15,"07:20:50",348.40000000,1973,158,"P",-1.12884000,.77430000,"64.0S","36.7E",-63.97411000,36.66260000,.00000000,33.30000000,.00000000,"00m00s",.00000000,9869.00000000,494.00000000,2509813.80600000,7.00000000,-.48772800,.56221450,-.00001800,-.00000945,-1.03793700,-.15073650,-.00008610,.00000268,21.51133900,-.00619500,-.00000500,283.43268000,15.00038000,.00000000,.53090700,.00004600,-.00001270,-.01515500,.00004580,-.00001270,.00459890,.00457600,-3.00000000,3.00000000,4,-1,-1,-1,70,6,10
2159,12,9,"18:58:33",349.20000000,1978,125,"P",-1.36634000,.33915000,"67.2S","74.4E",-67.17706000,74.36176000,.00000000,180.40000000,.00000000,"00m00s",.00000000,9870.00000000,494.00000000,2509961.29100000,19.00000000,.01682800,.50988690,-.00001130,-.00000587,-1.36629500,.00167270,.00020940,-.00000012,-22.82230900,-.00397100,.00000600,106.97915000,14.99673000,.00000000,.57172900,.00006810,-.00001010,.02546400,.00006780,-.00001000,.00474670,.00472300,-3.00000000,3.00000000,4,-1,-1,-1,73,62,1
2160,6,4,"16:58:36",350.30000000,1984,130,"T",.66451000,1.04276000,"64.5N","74.9W",64.46181000,-74.86584000,48.10000000,178.10000000,192.10000000,"02m58s",177.90000000,9871.00000000,494.00000000,2510139.20700000,17.00000000,.00286900,.56629250,.00001710,-.00000881,.66463200,.00877280,-.00019060,-.00000005,22.53772000,.00451700,-.00000500,75.31265000,14.99959000,.00000000,.53831100,-.00010200,-.00001210,-.00778800,-.00010140,-.00001200,.00460970,.00458680,-3.00000000,3.00000000,1,1,0,0,73,60,2
2160,11,27,"22:58:32",351.40000000,1990,135,"A",-.62470000,.97336000,"60.1S","171.6W",-60.08109000,-171.56085000,51.10000000,7.90000000,122.60000000,"02m12s",131.50000000,9872.00000000,494.00000000,2510315.45700000,23.00000000,-.03323500,.53712160,-.00000560,-.00000724,-.62395200,-.03998990,.00017950,.00000043,-21.32368100,-.00715600,.00000500,168.07275000,14.99790000,.00000000,.55733700,.00012270,-.00001120,.01114300,.00012210,-.00001110,.00473760,.00471400,-3.00000000,3.00000000,2,-1,0,0,71,47,2
2161,5,25,"04:05:43",352.40000000,1996,140,"A",-.09502000,.98982000,"15.7N","119.8E",15.65701000,119.82709000,84.60000000,355.10000000,36.00000000,"01m12s",71.60000000,9873.00000000,494.00000000,2510493.67100000,4.00000000,-.04244200,.53106720,.00003020,-.00000692,-.09902500,.04576680,-.00012790,-.00000052,20.99072100,.00727700,-.00000500,240.70131000,15.00025000,.00000000,.55356700,-.00011520,-.00001070,.00739300,-.00011460,-.00001070,.00461880,.00459580,-3.00000000,3.00000000,2,0,0,0,71,37,44
2161,11,17,"10:19:30",353.50000000,2002,145,"T",.10117000,1.03249000,"13.4S","23.6E",-13.41548000,23.64874000,84.30000000,188.00000000,110.20000000,"03m13s",193.00000000,9874.00000000,494.00000000,2510669.93000000,10.00000000,-.16937200,.56507800,.00001430,-.00000904,.12648300,-.08104230,.00013090,.00000121,-19.07642900,-.00984100,.00000500,333.79645000,14.99942000,.00000000,.54217400,.00009760,-.00001250,-.00394400,.00009710,-.00001250,.00472630,.00470280,-3.00000000,3.00000000,1,0,0,0,77,30,40
